CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,ENROLL,ind16a,ind16b,ind17a,ind17b,ind18a,ind18b,ind19,COUNTY
3,1760,43249659,23762444,22001469,780440,980535,7908515,4900127,5687875,4986771,4766561,1029545,0,1110193,612174,Glen Rock Boro,Bergen,F. K-12 / 1801 - 3500,3,J,,1,2547.8,11.1,76299,63.1,80587,168.4,169169,17.8,Bergen
3,1860,95707683,57576774,55459591,1314675,802508,15990909,13729608,10478536,8028079,10077728,4957764,0,1568439,437638,Hackensack City,Bergen,G. K-12 / 3501 +,3,CD,,1,5702.3,13,90606,71,103275,171,168192,15.6,Bergen
3,2050,11734277,7274021,6887226,113263,273532,2026299,1436629,1290021,1098101,1034535,431603,0,109401,41611,Harrington Park Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,596.8,11.2,76098,62.5,68848,150,139939,15.8,Bergen
3,2080,28216243,16630919,15686440,282665,661814,4331452,3615791,2751447,2310016,3655823,1425727,0,834865,57622,Hasbrouck Heights Boro,Bergen,E. K-12 / 0 - 1800,3,FG,,1,1752.1,12,79325,76.8,80025,134.2,128357,12.9,Bergen
3,2090,8091926,4836630,4485906,154009,196715,1413545,1163278,881194,667121,883694,513479,0,76863,258473,Haworth Boro,Bergen,B. K-8 / 0 - 400,2,I,,1,387.4,9.7,69304,64.5,55151,96.8,117200,11.5,Bergen
3,2180,20727995,12370793,12058153,264192,48448,4048015,2858360,2073997,1707761,2129142,503816,0,89376,98525,Hillsdale Boro,Bergen,D. K-8 / 751 +,2,GH,,1,1102.9,9.5,72878,61,81082,138,155917,16.8,Bergen
3,2200,9452219,5622204,5470766,119853,31585,1670621,1516355,1284223,1051025,846910,275414,0,27577,8556,Ho Ho Kus Boro,Bergen,C. K-8 / 401 - 750,2,J,,1,594.7,12.1,81547,77.4,77866,99.3,126500,9.5,Bergen
3,2620,30673419,17453890,16797330,636603,19957,4512525,4203862,3912222,3366517,3689484,2556344,0,978969,220000,Leonia Boro,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,2021.3,11.4,63340,69.2,69410,130,128029,13.3,Bergen
3,2710,13699768,7899505,7539331,219753,140421,2243333,1652347,1633717,1379019,1864076,848798,0,45752,158660,Little Ferry Boro,Bergen,D. K-8 / 751 +,2,CD,,1,863,10.9,74625,143.8,85236,123.3,125000,12.1,Bergen
3,2740,40036902,22808167,21758776,586828,462563,6999967,4803284,5062771,4385283,4277763,2149693,0,888234,117095,Lodi Borough,Bergen,F. K-12 / 1801 - 3500,3,B,,1,3177.5,12.9,60449,101.4,100289,140.2,132324,12.3,Bergen
3,2860,35301579,21175883,20183866,487356,504661,4587261,3953651,4632895,3882591,3401848,1910040,375000,968835,0,Lyndhurst Twp,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,2534.8,13.6,58905,81.5,61100,147.6,125000,12.7,Bergen
3,2900,55397827,30314286,28228299,1076924,1009063,11359897,9007783,5914895,4747950,6133129,760677,0,1569888,274431,Mahwah Twp,Bergen,F. K-12 / 1801 - 3500,3,I,,1,2841.6,10.6,74811,73.6,75721,102.4,142421,11.1,Bergen
3,3060,13866828,9025815,8508006,381003,136806,1898901,1442215,1468811,1098742,1377741,759186,0,88400,0,Maywood Boro,Bergen,D. K-8 / 751 +,2,FG,,1,972.2,12.4,62750,84.6,57275,194.6,138916,18.1,Bergen
3,3170,19392071,11080885,10682161,233506,165218,3160285,2489705,2524400,2346187,1895332,1133421,0,681848,2645,Midland Park Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,885.4,8.8,63500,49,77250,108.8,138182,14.5,Bergen
3,3330,15426999,9693307,9304691,272046,116570,2384704,1855901,1934783,1748505,1306118,305081,0,105601,42871,Montvale Boro,Bergen,D. K-8 / 751 +,2,I,,1,986.7,11.2,74770,89.7,73170,123.4,138932,12.4,Bergen
3,3350,5767700,3307009,3165524,74951,66534,1337573,496608,593540,473571,501594,247173,0,23707,2200,Moonachie Boro,Bergen,B. K-8 / 0 - 400,2,B,,1,333.2,10.7,66380,280,101080,112,102493,10.9,Bergen
3,3550,34108104,18860856,17962853,503180,394823,5378190,4528329,4586393,4154538,4095947,2268420,0,1053533,169013,New Milford Boro,Bergen,F. K-12 / 1801 - 3500,3,FG,,1,1999.7,12.5,66266,65.8,67570,136,138000,13,Bergen
3,3600,22398976,13265707,12292089,628641,344977,2718699,2128466,2907160,2523536,2922354,1391168,0,546760,130480,North Arlington Boro,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,1826.7,13.3,59450,86.6,58150,131.1,131625,11.3,Bergen
3,3700,24996875,14598528,13141101,570326,887101,3711480,3315638,2075028,1766182,2977486,1279630,10886,1566378,138180,Northern Highlands Reg,Bergen,H. 7-12 / 9-12,5,J,,1,1401.2,12.5,85600,86.4,97020,102.9,152532,9.4,Bergen
3,3710,49646702,28968912,26685793,370364,1912755,8346656,7326504,4826169,3701283,4770194,2616332,0,2705509,211455,Northern Valley Regional,Bergen,H. 7-12 / 9-12,5,I,,1,2121.1,9.8,113869,38.1,100830,83.7,144996,10.7,Bergen
3,3730,8810005,5010793,4866636,120739,23418,1763256,1257480,1073398,821683,843842,278390,0,113692,0,Northvale Boro,Bergen,C. K-8 / 401 - 750,2,FG,,1,538.2,10.7,75232,76.4,67689,105.8,118000,11.3,Bergen
3,3740,8656229,4943753,4654132,256045,33576,1650605,1426644,1097605,915751,927710,553096,5466,31090,0,Norwood Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,587.7,11.5,62503,57.6,75203,96,112102,10,Bergen
3,3760,27525260,16745092,16035791,638048,71253,4920882,3898349,3105436,2817049,2632339,1756648,15609,49366,28388,Oakland Boro,Bergen,D. K-8 / 751 +,2,I,,1,1338.6,9.8,70657,48.9,84708,102.2,128737,12.5,Bergen
3,3850,11376933,7061316,6730101,216068,115147,1905150,1708794,1279911,1139419,1037856,479185,0,92699,53693,Old Tappan Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,659.1,10.6,85708,55.8,71015,94,127245,10.5,Bergen
3,3870,11458464,7048237,6682161,214132,151944,1908348,1401567,1274226,1078708,1202367,636147,0,25285,102173,Oradell Boro,Bergen,A. K-6,1,I,,1,750.8,11.7,68308,83.3,73836,107.1,129445,10.5,Bergen
3,3910,23289180,15281160,14817931,249927,213302,2369367,1824372,3052545,2454293,1974568,1185189,0,469313,0,Palisades Park,Bergen,E. K-12 / 0 - 1800,3,CD,,1,1815.2,19.1,65479,201.4,71907,1133.1,71018,64.9,Bergen
3,3930,70932492,39452759,37485031,1814378,153350,11700857,9312840,8310723,7501887,9865750,6019273,0,1367388,878446,Paramus Boro,Bergen,G. K-12 / 3501 +,3,GH,,1,3765.6,11,64585,56.1,77100,133.1,158725,14.5,Bergen
3,3940,26225064,13978482,13347749,514906,115827,6255749,5360740,2743536,2303527,2349972,1295942,0,879749,35237,Park Ridge Boro,Bergen,E. K-12 / 0 - 1800,3,I,,1,1232.1,9.8,77810,54.3,88742,88.1,147872,10.7,Bergen
3,3960,44264337,24559227,22451927,446828,1660472,7365522,6272802,3970286,3360303,5942606,2932445,0,2410330,555052,Pascack Valley Regional,Bergen,H. 7-12 / 9-12,5,I,,1,1962.2,11.4,95500,61.3,100400,98.2,163511,10.2,Bergen
3,4300,44554490,23694971,21590838,551222,1552911,7111092,6315039,4994127,4056321,5657282,2556836,0,3030330,366660,Ramapo-Indian Hill Reg,Bergen,H. 7-12 / 9-12,5,I,,1,2230.2,10.6,71669,76.9,75547,92.9,141567,10,Bergen
3,4310,50963958,31204812,30219176,795627,190009,8891737,7140755,4092213,3269444,5200020,2935542,30250,1479429,45582,Ramsey Boro,Bergen,F. K-12 / 1801 - 3500,3,I,,1,2668.4,10.2,90355,62.3,95783,139.1,149592,15.8,Bergen
3,4370,34891073,19657021,18919980,406494,330547,8176062,7685834,3432005,2759355,2941490,1282171,0,566039,12276,Ridgefield Boro,Bergen,E. K-12 / 0 - 1800,3,DE,,1,1680.2,10.6,76563,45.7,101278,111.1,128125,12.9,Bergen
3,4380,35851186,21887027,20571761,1286706,28560,4938273,4362135,4614147,3627986,2939443,564193,0,1088966,477287,Ridgefield Park Twp,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,2227.2,12.3,81839,75,96946,135.3,115441,12.8,Bergen
3,4390,91380680,53229897,50451624,1249856,1528417,17751167,15025276,8500551,7243385,10278482,664383,0,1569742,268810,Ridgewood Village,Bergen,G. K-12 / 3501 +,3,J,,1,5694.2,13.1,90735,75.3,99354,183.8,165744,16.5,Bergen
3,4405,28579259,16824228,15757555,498935,567738,4009627,3645456,3512890,3183485,2726889,1416476,25000,1478647,307747,River Dell Regional,Bergen,H. 7-12 / 9-12,4,I,,1,1602.5,11.3,84151,79.6,106969,122.5,157463,12.3,Bergen
3,4410,17932654,11758415,11049260,431317,277838,2429830,2139415,2170891,1935528,1521076,887391,0,37846,1768,River Edge Boro,Bergen,A. K-6,1,I,,1,1256.9,13.2,65547,83.3,85332,146.9,159427,12.9,Bergen
3,4430,20351155,11855581,11375999,314735,164847,3315173,2598496,2761728,2112912,2253770,1255286,0,164903,96407,River Vale Twp,Bergen,D. K-8 / 751 +,2,I,,1,1103,11.2,93175,77.7,70830,152.2,130527,15.5,Bergen
3,4470,8336709,5097149,4838967,178307,79875,1404743,1083792,1044269,761763,741501,446986,0,43954,0,Rochelle Park Twp,Bergen,C. K-8 / 401 - 750,2,FG,,1,502.6,12.6,72430,71.7,62080,108.8,103000,10.2,Bergen
3,4600,38856116,22758486,21176383,764412,817691,5643237,5029919,5447241,4741626,3961493,1575736,25000,918093,113994,Rutherford Boro,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,2553.1,12.1,70975,76.3,94642,133.1,147378,12.8,Bergen
3,4610,28085539,15256018,14493472,239216,523330,5442496,4344349,3601459,2829323,3022229,1616568,0,693124,71253,Saddle Brook Twp,Bergen,E. K-12 / 0 - 1800,3,DE,,1,1737.9,12.2,67490,50.1,74265,146.1,128990,14.9,Bergen
3,4620,4171361,2109111,1989956,16169,102986,1367802,1190701,362965,241043,331482,197075,0,0,0,Saddle River Boro,Bergen,A. K-6,1,J,,1,141.5,8.5,74718,64.3,73669,40,116118,5.3,Bergen
3,4870,5211903,2897019,2560957,126250,209812,953057,608181,424871,327880,796856,414025,10915,129100,3701,South Hackensack Twp,Bergen,B. K-8 / 0 - 400,2,CD,,1,282.2,12.2,78310,110.4,68270,87,110532,7.9,Bergen
3,5150,75010921,45076157,41014749,1859929,2201479,13140431,8619160,7191951,5608865,8422278,2517427,0,1142194,238489,Teaneck Twp,Bergen,G. K-12 / 3501 +,3,GH,,1,3663.9,10.3,80000,69.6,92700,120.7,141206,13.4,Bergen
3,5160,61071552,36880559,34813450,1006447,1060662,10260480,7804535,6827229,6201862,5527173,3352031,100000,1448138,553891,Tenafly Boro,Bergen,F. K-12 / 1801 - 3500,3,I,,1,3710.1,12,86754,82.1,87124,179.8,158585,17.1,Bergen
3,5330,21480555,12790297,11910969,869306,10022,3549163,3289655,2401725,1967680,2612600,1434856,0,126770,288200,Upper Saddle River Boro,Bergen,D. K-8 / 751 +,2,J,,1,1102.8,9.5,62550,64.6,75900,109.9,152229,13.3,Bergen
3,5410,25983940,16287811,15897207,294061,96543,3198015,2935814,3477967,3047050,2193936,1218847,0,792102,136532,Waldwick Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,1612.5,10.9,67595,74.5,72895,134.8,133832,14.2,Bergen
3,5430,15847049,8984439,8759392,225047,0,2485921,2319952,1846291,1659209,1823998,426644,0,706400,19422,Wallington Boro,Bergen,E. K-12 / 0 - 1800,3,B,,1,1250.7,13.1,61600,79.5,60650,126.7,126719,11.2,Bergen
3,5755,47822597,26988813,26098201,724266,166346,9414896,7509212,5591413,4856924,4544264,2490127,0,1237137,305311,Westwood Regional,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,2797.1,11.4,75430,63.2,75430,139.5,131899,14.4,Bergen
3,5830,16829593,9669601,9397893,183472,88236,2605855,2167957,2465609,2133256,1603824,1001701,0,474958,0,Wood-Ridge Boro,Bergen,E. K-12 / 0 - 1800,3,FG,,1,1194.4,12.4,65456,74.3,59065,133.7,120277,12.5,Bergen
3,5880,14102102,8216038,7779191,313079,123768,2324156,2038940,1696325,1455915,1777016,494501,0,85146,122566,Woodcliff Lake Boro,Bergen,C. K-8 / 401 - 750,2,J,,1,705.2,8.9,64764,58.8,80556,117.7,142080,15.3,Bergen
3,5920,34395888,19836740,18728905,818855,288980,6864919,5764380,4052088,3662539,3495421,752032,35000,108427,44836,Wyckoff Twp,Bergen,D. K-8 / 751 +,2,I,,1,1885,10.3,71938,56.2,99738,156.5,168177,18,Bergen
5,200,2208440,1352957,1280685,9176,63096,375582,298721,258126,111773,209577,99096,0,12198,0,Bass River Twp,Burlington,A. K-6,1,CD,,1,93.3,7.3,61302,52.2,52339,94,105000,14.6,Burlington
5,380,5402044,3145521,2858222,170959,116340,1197848,1008001,489076,416063,533880,218275,0,17678,0,Beverly City,Burlington,B. K-8 / 0 - 400,2,B,,1,317.4,9.8,56815,78,70058,96,107424,10.9,Burlington
5,475,35938666,18856369,17744897,845496,265976,7346914,5065973,3780513,3211181,4529727,2782302,0,1072053,235848,Bordentown Regional,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,2368.6,12.2,68570,63.2,76724,135.1,125331,13.2,Burlington
5,600,28604153,16377746,15075828,479497,822421,5547893,4811292,2857728,2354873,2980989,1441660,0,772103,56006,Burlington City,Burlington,E. K-12 / 0 - 1800,3,B,1,1,1719.6,10.7,64680,65.3,63897,135.2,119000,14.7,Burlington
5,605,39641351,21676377,20692132,265268,718977,7070518,6625545,4368677,3022953,4320147,2177120,1817665,257769,179381,Burlington Co Spec Serv,Burlington,I. CSSD,7,,,1,597,4.4,61956,5.7,66819,30.3,98010,12.2,Burlington
5,610,32570086,16183780,15022807,439606,721367,4350490,3855363,4619224,2878297,5751139,2353601,50000,1535921,630633,Burlington Co Vocational,Burlington,J. VOC,8,,,1,2088.9,15,63805,101.3,70644,193.8,142009,14.9,Burlington
5,620,56630343,35507999,32215374,746489,2546136,9756856,5658543,4725644,3127659,5626770,541624,0,1012803,444347,Burlington Twp,Burlington,G. K-12 / 3501 +,3,FG,,1,3690.2,11.2,72305,84.3,75093,153.7,131701,15.5,Burlington
5,830,10584739,5710870,5260799,335762,114309,2530206,1585228,1203260,936973,1092031,654400,9500,13171,180224,Chesterfield Twp,Burlington,A. K-6,1,GH,,1,760.8,11.2,66402,76.1,73176,135.9,111114,13.9,Burlington
5,840,39699397,22125950,21189813,697125,239012,6601305,6013661,4381756,3736622,4566395,2023387,0,1648311,163547,Cinnaminson Twp,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,2686.7,12.4,74238,93.3,80998,139.5,114620,12.7,Burlington
5,1030,5974704,3195795,3061485,46764,87546,1149150,830070,828508,558471,740776,455154,0,55214,4384,Delanco Twp,Burlington,B. K-8 / 0 - 400,2,CD,,1,409.7,13.9,66622,71.9,56267,117.1,101888,10.1,Burlington
5,1060,40582224,24901510,23778893,711717,410900,6818979,5369590,3426910,2843559,4414389,1017535,0,1003167,51978,Delran Twp,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,2984.4,12.3,61325,85.2,70550,156.9,115537,14.6,Burlington
5,1250,8249064,4922209,4537874,95154,289181,1254916,1042773,1175855,1027395,809693,450317,0,86391,63212,Eastampton Twp,Burlington,C. K-8 / 401 - 750,2,FG,,1,557.4,11.5,70339,72.1,63564,112.4,100000,11.3,Burlington
